user_id,product_id,action,timestamp
U367,P200,remove_from_cart,2024-03-24 10:43:17
U194,P150,view,2024-09-12 04:14:12
U372,P039,share,2024-10-23 04:03:26
U333,P021,click,2024-12-29 07:39:30
U115,P145,share,2024-07-28 07:32:24
U376,P032,view,2024-08-23 18:36:03
U242,P169,review,2024-05-03 02:05:20
U138,P050,wishlist,2024-12-19 19:47:00
U125,P085,purchase,2024-11-06 07:16:30
U394,P093,purchase,2024-06-26 00:33:40
U162,P192,click,2024-09-26 03:54:35
U124,P114,share,2024-05-20 12:58:36
U041,P091,click,2024-12-21 05:01:15
U186,P168,review,2024-08-23 01:02:45
U118,P115,share,2024-03-30 05:32:57
U292,P033,purchase,2024-10-28 13:01:20
U466,P105,add_to_cart,2024-08-23 04:05:40
U134,P074,remove_from_cart,2024-05-01 21:14:28
U061,P021,share,2024-06-12 12:12:53
U259,P038,review,2024-09-02 16:32:12
U452,P198,purchase,2024-12-15 11:25:09
U093,P117,view,2024-03-05 18:25:04
U062,P108,wishlist,2024-10-24 07:03:58
U284,P183,review,2024-10-15 11:54:03
U052,P033,view,2024-11-19 20:07:30
U221,P007,add_to_cart,2024-01-29 08:32:47
U068,P132,share,2024-12-17 04:19:03
U217,P091,add_to_cart,2024-06-05 05:52:15
U357,P143,purchase,2024-10-03 12:10:02
U151,P031,remove_from_cart,2024-12-14 12:37:10
U423,P087,click,2024-10-07 11:12:05
U024,P019,remove_from_cart,2024-06-23 08:00:28
U467,P105,review,2024-10-14 15:48:03
U428,P112,wishlist,2024-10-21 05:54:13
U245,P180,add_to_cart,2024-10-11 20:11:07
U094,P186,click,2024-02-29 03:07:56
U459,P002,remove_from_cart,2024-09-18 17:16:09
U333,P117,share,2024-05-04 10:41:17
U225,P046,wishlist,2024-10-27 04:56:28
U050,P060,wishlist,2024-07-10 13:49:42
U175,P013,share,2024-04-20 18:47:23
U166,P099,remove_from_cart,2024-10-21 02:32:58
U092,P037,view,2024-11-12 02:54:37
U484,P189,purchase,2024-06-16 04:54:06
U266,P072,remove_from_cart,2024-02-08 15:05:43
U178,P073,add_to_cart,2024-02-16 00:58:34
U148,P071,review,2024-06-19 11:00:02
U115,P044,wishlist,2024-12-30 18:01:26
U470,P067,click,2024-12-25 01:06:44
U119,P171,wishlist,2024-02-24 18:14:39
U050,P053,add_to_cart,2024-01-11 14:55:17
U307,P011,purchase,2024-01-03 14:07:23
U251,P007,remove_from_cart,2024-03-19 21:24:38
U145,P147,share,2024-10-11 07:34:04
U228,P134,add_to_cart,2024-11-18 17:50:01
U233,P076,click,2024-10-05 03:56:32
U362,P031,review,2024-12-11 04:57:35
U222,P127,wishlist,2024-02-03 17:37:46
U443,P036,wishlist,2024-10-11 03:19:14
U343,P030,remove_from_cart,2024-11-08 02:28:40
U041,P191,purchase,2024-10-09 11:30:05
U039,P084,add_to_cart,2024-07-15 22:08:36
U172,P071,review,2024-09-01 21:50:28
U377,P132,click,2024-10-01 11:56:41
U353,P081,view,2024-06-17 07:22:20
U052,P181,remove_from_cart,2024-03-14 22:38:39
U431,P143,view,2024-09-03 09:56:31
U322,P003,purchase,2024-02-23 03:45:51
U301,P097,purchase,2024-09-18 12:03:17
U101,P068,review,2024-02-28 19:27:31
U249,P048,review,2024-04-19 18:01:11
U068,P051,click,2024-07-19 12:19:22
U439,P186,purchase,2024-01-02 05:48:17
U223,P018,review,2024-08-04 14:29:13
U313,P054,add_to_cart,2024-01-16 01:45:39
U215,P177,wishlist,2024-08-26 05:05:57
U195,P162,purchase,2024-09-04 15:55:52
U179,P124,add_to_cart,2024-12-06 22:31:28
U154,P060,wishlist,2024-09-16 09:59:08
U249,P126,share,2024-08-20 04:17:32
U183,P140,review,2024-04-24 17:29:17
U050,P057,click,2024-12-08 02:32:17
U460,P194,wishlist,2024-06-11 22:53:59
U497,P115,remove_from_cart,2024-04-06 01:54:00
U340,P109,click,2024-03-09 10:15:04
U238,P082,click,2024-05-14 23:40:01
U357,P102,add_to_cart,2024-10-27 11:14:12
U452,P124,review,2024-08-21 10:16:26
U211,P176,purchase,2024-01-12 05:57:01
U149,P069,purchase,2024-12-11 13:38:09
U436,P105,view,2024-08-06 08:37:04
U396,P083,wishlist,2024-09-19 03:21:14
U163,P106,share,2024-11-10 04:42:40
U227,P109,share,2024-04-11 05:53:39
U468,P014,wishlist,2024-07-07 13:14:17
U373,P057,remove_from_cart,2024-09-04 02:25:50
U420,P012,wishlist,2024-06-22 20:16:23
U210,P057,add_to_cart,2024-07-27 04:00:15
U106,P200,click,2024-08-26 04:24:26
U313,P085,add_to_cart,2024-08-22 22:38:49
U277,P006,view,2024-11-07 15:01:48
U195,P024,remove_from_cart,2024-12-20 06:35:11
U181,P197,click,2024-09-11 08:24:17
U026,P133,purchase,2024-05-20 14:59:44
U275,P051,add_to_cart,2024-11-21 12:06:55
U275,P102,purchase,2024-04-22 16:44:36
U411,P042,remove_from_cart,2024-05-08 17:49:25
U212,P056,purchase,2024-01-06 07:08:32
U019,P006,click,2024-07-13 18:18:44
U204,P125,view,2024-03-01 22:50:17
U145,P078,view,2024-03-30 07:48:15
U324,P198,purchase,2024-01-14 02:50:02
U140,P192,click,2024-11-11 17:40:13
U402,P097,share,2024-02-20 22:48:32
U419,P190,wishlist,2024-11-30 18:16:13
U044,P020,click,2024-07-14 22:22:15
U370,P181,share,2024-01-08 19:51:02
U008,P191,add_to_cart,2024-02-07 02:39:09
U377,P151,share,2024-03-16 10:51:31
U426,P156,wishlist,2024-10-31 18:36:10
U166,P109,view,2024-04-27 08:16:45
U141,P118,purchase,2024-02-08 17:04:39
U136,P168,review,2024-05-26 05:59:12
U150,P110,click,2024-03-27 07:32:51
U496,P105,wishlist,2024-07-06 17:08:38
U146,P180,purchase,2024-05-28 12:18:14
U009,P128,share,2024-05-24 18:10:00
U391,P140,click,2024-06-24 15:27:54
U115,P148,view,2024-06-03 07:33:27
U395,P060,review,2024-05-23 14:59:14
U245,P145,click,2024-09-06 15:30:11
U160,P086,add_to_cart,2024-11-10 10:46:18
U323,P022,click,2024-08-05 19:49:51
U087,P054,review,2024-08-18 10:58:39
U128,P022,add_to_cart,2024-06-05 14:03:01
U316,P122,purchase,2024-01-23 21:17:41
U393,P127,wishlist,2024-06-08 22:48:00
U160,P190,remove_from_cart,2024-11-20 00:27:28
U078,P010,remove_from_cart,2024-09-24 13:55:23
U290,P154,share,2024-12-04 10:17:48
U003,P069,purchase,2024-10-20 05:27:48
U288,P126,review,2024-05-01 13:31:19
U492,P167,purchase,2024-05-04 23:44:49
U237,P182,review,2024-07-18 18:50:43
U285,P190,click,2024-12-23 18:29:22
U054,P109,click,2024-05-25 21:38:52
U066,P194,view,2024-03-03 22:49:02
U267,P192,click,2024-03-05 13:04:05
U102,P113,click,2024-01-16 04:05:01
U454,P109,review,2024-03-07 07:14:42
U321,P135,review,2024-02-24 07:38:23
U384,P141,share,2024-06-04 02:43:50
U005,P076,click,2024-06-18 02:57:43
U151,P185,wishlist,2024-07-21 21:52:03
U166,P158,remove_from_cart,2024-08-06 23:05:37
U333,P043,add_to_cart,2024-04-22 16:49:48
U268,P176,purchase,2024-11-07 18:45:58
U315,P183,remove_from_cart,2024-07-20 16:58:13
U310,P065,review,2024-06-28 18:21:21
U108,P085,add_to_cart,2024-03-04 18:48:39
U269,P184,review,2024-01-04 19:32:24
U163,P107,add_to_cart,2024-02-28 09:21:17
U241,P018,view,2024-05-01 02:33:51
U360,P049,purchase,2024-09-26 12:58:11
U049,P138,review,2024-05-08 13:28:15
U049,P016,review,2024-08-18 20:43:01
U081,P018,remove_from_cart,2024-09-04 03:09:05
U287,P058,remove_from_cart,2024-09-01 05:02:36
U008,P050,wishlist,2024-04-20 08:49:12
U421,P110,wishlist,2024-05-22 15:14:57
U320,P197,share,2024-12-28 20:22:51
U131,P144,purchase,2024-01-31 02:07:47
U304,P040,click,2024-10-10 18:13:36
U111,P072,add_to_cart,2024-04-12 02:45:22
U289,P027,add_to_cart,2024-11-05 11:30:06
U268,P151,share,2024-05-08 05:18:57
U295,P198,wishlist,2024-11-09 12:34:38
U378,P158,review,2024-03-22 06:52:47
U087,P001,purchase,2024-03-25 01:23:57
U047,P158,add_to_cart,2024-02-25 15:57:48
U085,P122,view,2024-05-05 13:43:38
U040,P014,add_to_cart,2024-07-17 17:26:19
U414,P113,share,2024-09-15 04:46:43
U242,P084,wishlist,2024-07-13 07:50:02
U390,P031,purchase,2024-08-05 12:55:51
U202,P097,share,2024-10-01 06:40:36
U243,P091,wishlist,2024-11-21 16:46:45
U268,P082,click,2024-12-09 00:49:06
U310,P055,add_to_cart,2024-09-03 03:09:48
U427,P072,add_to_cart,2024-11-22 04:12:45
U224,P144,review,2024-07-09 08:00:09
U356,P065,click,2024-08-04 16:03:08
U461,P112,remove_from_cart,2024-03-10 03:11:45
U013,P094,review,2024-10-26 07:51:43
U344,P089,share,2024-03-24 00:34:25
U316,P144,purchase,2024-05-28 12:45:41
U192,P046,view,2024-03-17 01:19:28
U227,P093,purchase,2024-01-03 04:19:52
U301,P080,remove_from_cart,2024-02-06 13:09:16
U467,P095,wishlist,2024-07-14 06:22:25
U472,P004,wishlist,2024-01-14 00:30:19
U332,P071,review,2024-06-03 16:22:09
U023,P179,wishlist,2024-04-16 11:29:07
U321,P015,view,2024-12-01 05:28:13
U368,P121,review,2024-07-09 09:55:54
U089,P122,click,2024-01-15 19:59:24
U190,P008,add_to_cart,2024-10-01 01:02:15
U377,P046,add_to_cart,2024-02-02 03:58:53
U215,P031,view,2024-06-21 04:34:57
U327,P182,view,2024-05-02 00:53:49
U050,P140,wishlist,2024-11-27 02:34:59
U100,P168,view,2024-05-09 04:39:44
U429,P173,remove_from_cart,2024-12-14 15:30:37
U364,P044,remove_from_cart,2024-07-19 12:38:30
U008,P171,share,2024-06-10 16:55:51
U429,P171,view,2024-01-26 05:25:24
U099,P195,add_to_cart,2024-10-10 02:22:20
U137,P022,add_to_cart,2024-06-21 04:46:37
U023,P071,purchase,2024-09-24 11:18:17
U259,P105,add_to_cart,2024-09-03 17:25:20
U383,P001,wishlist,2024-04-16 07:39:26
U288,P090,click,2024-05-12 14:34:04
U239,P146,click,2024-08-07 21:15:59
U477,P119,click,2024-02-15 03:38:14
U471,P024,add_to_cart,2024-10-10 07:54:08
U045,P048,remove_from_cart,2024-08-17 13:54:13
U321,P006,add_to_cart,2024-11-02 07:33:31
U006,P056,remove_from_cart,2024-06-27 18:45:52
U042,P186,purchase,2024-04-29 12:44:20
U429,P175,purchase,2024-10-17 06:21:05
U387,P189,add_to_cart,2024-04-30 13:56:57
U028,P098,wishlist,2024-03-10 03:07:04
U143,P036,remove_from_cart,2024-06-09 18:35:56
U116,P049,wishlist,2024-12-09 03:27:21
U103,P046,wishlist,2024-04-10 17:21:19
U358,P113,wishlist,2024-02-05 21:20:34
U251,P091,remove_from_cart,2024-05-15 11:36:12
U396,P165,review,2024-11-18 03:30:03
U324,P176,add_to_cart,2024-01-15 06:21:30
U487,P150,share,2024-03-01 11:16:06
U276,P146,purchase,2024-09-29 16:51:41
U223,P089,wishlist,2024-03-21 13:32:44
U176,P180,wishlist,2024-02-05 05:55:16
U263,P198,purchase,2024-04-10 06:43:39
U112,P120,wishlist,2024-01-13 05:07:01
U473,P030,add_to_cart,2024-07-03 13:16:35
U072,P120,remove_from_cart,2024-05-24 13:55:36
U289,P097,view,2024-05-05 04:43:30
U360,P027,remove_from_cart,2024-12-03 14:44:04
U462,P003,add_to_cart,2024-06-12 15:48:18
U244,P086,remove_from_cart,2024-09-08 14:41:29
U463,P026,add_to_cart,2024-12-20 15:09:50
U184,P079,add_to_cart,2024-06-30 07:16:32
U280,P048,view,2024-06-19 11:51:27
U415,P158,review,2024-08-18 12:31:03
U295,P178,share,2024-10-10 20:59:35
U205,P122,purchase,2024-04-08 02:10:02
U371,P096,remove_from_cart,2024-07-06 09:45:45
U348,P103,wishlist,2024-01-16 14:01:44
U498,P060,click,2024-06-12 11:52:25
U219,P199,wishlist,2024-08-12 06:34:41
U206,P152,view,2024-03-04 16:49:58
U263,P043,wishlist,2024-12-10 07:39:59
U306,P179,purchase,2024-08-08 14:02:03
U385,P036,add_to_cart,2024-09-14 15:23:45
U171,P014,click,2024-04-30 02:38:17
U406,P197,add_to_cart,2024-11-07 06:25:29
U178,P118,share,2024-03-05 05:05:59
U236,P001,add_to_cart,2024-03-18 19:55:27
U453,P045,wishlist,2024-04-29 10:21:25
U042,P048,purchase,2024-11-29 02:55:23
U105,P112,click,2024-10-08 05:25:18
U126,P040,remove_from_cart,2024-01-02 22:05:19
U245,P041,remove_from_cart,2024-02-08 19:15:39
U242,P141,share,2024-09-28 09:05:57
U109,P121,share,2024-11-18 20:42:56
U238,P181,purchase,2024-10-23 08:11:56
U470,P025,share,2024-02-19 21:43:44
U163,P196,add_to_cart,2024-06-04 07:11:05
U396,P084,wishlist,2024-11-14 09:00:23
U346,P187,share,2024-08-19 19:52:24
U202,P137,click,2024-05-14 17:02:11
U251,P172,view,2024-03-27 02:20:17
U454,P156,add_to_cart,2024-10-25 04:49:26
U121,P095,remove_from_cart,2024-05-11 23:38:25
U257,P001,share,2024-12-21 04:33:33
U040,P166,purchase,2024-02-23 14:59:52
U256,P049,view,2024-03-23 00:49:41
U155,P112,click,2024-05-11 21:10:37
U197,P168,add_to_cart,2024-06-14 07:55:01
U078,P073,wishlist,2024-05-30 05:22:54
U346,P124,view,2024-04-11 08:52:40
U491,P108,add_to_cart,2024-03-04 12:19:48
U204,P175,click,2024-06-29 13:23:37
U413,P022,remove_from_cart,2024-09-23 10:35:42
U376,P026,share,2024-11-08 01:37:52
U414,P004,add_to_cart,2024-05-03 21:32:08
U066,P148,share,2024-09-23 12:46:01
U233,P003,review,2024-09-10 22:01:05
U492,P172,share,2024-06-13 01:35:06
U395,P014,wishlist,2024-06-14 01:06:42
U133,P190,click,2024-08-22 10:17:44
U414,P116,remove_from_cart,2024-10-30 07:28:49
U243,P183,remove_from_cart,2024-11-23 20:13:11
U274,P094,click,2024-11-01 01:20:29
U092,P109,share,2024-12-03 23:55:01
U346,P021,add_to_cart,2024-01-03 16:50:29
U173,P182,wishlist,2024-03-17 17:53:13
U264,P158,review,2024-06-17 21:27:01
U025,P119,wishlist,2024-01-16 11:22:37
U063,P126,review,2024-05-22 13:39:30
U026,P154,remove_from_cart,2024-04-07 23:51:22
U218,P087,wishlist,2024-10-24 19:24:30
U420,P007,wishlist,2024-03-10 09:52:02
U151,P092,share,2024-01-07 19:17:19
U229,P084,wishlist,2024-09-03 23:47:18
U019,P153,click,2024-05-18 17:45:35
U375,P010,share,2024-04-06 13:22:08
U090,P022,click,2024-02-18 22:54:51
U373,P038,review,2024-06-16 10:08:53
U458,P071,remove_from_cart,2024-06-26 21:09:25
U353,P159,purchase,2024-12-22 19:36:17
U423,P188,review,2024-01-16 18:48:05
U040,P084,remove_from_cart,2024-01-15 20:51:51
U076,P156,click,2024-05-28 07:41:13
U263,P186,click,2024-05-11 04:16:12
U475,P164,wishlist,2024-06-13 02:15:51
U206,P006,add_to_cart,2024-10-17 00:22:23
U132,P185,click,2024-11-21 00:02:17
U468,P111,click,2024-11-04 05:18:20
U099,P147,wishlist,2024-04-27 18:02:31
U316,P132,purchase,2024-09-26 14:56:43
U410,P013,remove_from_cart,2024-08-10 15:52:44
U243,P056,share,2024-04-16 17:11:53
U383,P177,add_to_cart,2024-04-17 12:27:52
U257,P172,view,2024-08-22 19:29:26
U205,P047,wishlist,2024-04-15 21:33:22
U003,P105,purchase,2024-01-08 06:28:23
U401,P107,add_to_cart,2024-04-16 17:01:46
U137,P119,remove_from_cart,2024-02-07 17:28:55
U114,P058,view,2024-10-02 08:26:17
U167,P057,click,2024-08-25 10:31:59
U148,P187,review,2024-08-16 07:45:25
U216,P163,remove_from_cart,2024-07-29 06:45:13
U200,P122,view,2024-05-13 04:31:56
U175,P082,remove_from_cart,2024-11-15 11:27:18
U228,P039,review,2024-11-27 19:10:29
U381,P128,purchase,2024-07-25 16:50:23
U358,P044,share,2024-04-09 07:13:39
U207,P009,click,2024-09-02 04:55:33
U250,P144,remove_from_cart,2024-02-02 06:28:24
U107,P192,remove_from_cart,2024-04-28 01:47:25
U150,P193,remove_from_cart,2024-06-24 08:16:38
U346,P120,view,2024-03-01 13:05:52
U320,P150,add_to_cart,2024-08-30 10:34:22
U181,P145,share,2024-06-10 07:44:35
U392,P006,wishlist,2024-08-04 02:23:30
U381,P126,purchase,2024-05-25 17:54:12
U472,P138,add_to_cart,2024-05-26 23:12:44
U311,P032,click,2024-06-02 16:39:16
U112,P055,click,2024-08-09 15:43:44
U149,P046,add_to_cart,2024-10-24 19:47:22
U399,P189,share,2024-08-01 15:01:38
U210,P091,purchase,2024-06-11 09:43:12
U462,P154,wishlist,2024-05-04 01:03:22
U395,P093,click,2024-09-14 23:06:53
U453,P176,remove_from_cart,2024-07-14 01:49:07
U275,P137,share,2024-03-28 10:04:36
U440,P104,review,2024-10-20 22:08:59
U238,P074,review,2024-03-01 23:02:45
U474,P046,share,2024-04-22 00:09:20
U002,P137,remove_from_cart,2024-10-23 07:04:07
U238,P168,add_to_cart,2024-09-22 09:18:00
U465,P026,share,2024-08-13 07:27:46
U335,P108,share,2024-06-08 08:12:55
U097,P163,view,2024-08-28 08:20:31
U115,P036,click,2024-08-20 20:22:49
U293,P188,share,2024-01-09 20:49:29
U167,P157,purchase,2024-03-05 15:30:32
U292,P161,review,2024-09-22 18:43:33
U047,P095,view,2024-10-15 12:56:21
U308,P168,share,2024-08-02 09:32:51
U262,P050,add_to_cart,2024-06-26 18:42:55
U189,P186,purchase,2024-03-09 01:05:05
U242,P183,purchase,2024-05-05 08:00:27
U068,P076,click,2024-12-13 08:50:16
U016,P053,review,2024-06-27 07:59:17
U126,P176,review,2024-04-03 22:31:08
U408,P046,review,2024-07-13 06:20:28
U329,P029,remove_from_cart,2024-12-04 16:25:32
U472,P041,purchase,2024-06-28 12:07:48
U370,P018,view,2024-10-17 17:32:15
U017,P175,share,2024-12-02 17:36:36
U267,P121,share,2024-01-28 07:51:18
U401,P107,wishlist,2024-12-09 01:29:03
U367,P138,click,2024-10-04 23:41:29
U398,P156,view,2024-06-19 07:18:47
U247,P186,view,2024-04-23 18:36:49
U416,P102,view,2024-05-21 02:53:03
U205,P184,review,2024-06-15 10:44:04
U404,P032,click,2024-02-26 16:40:01
U434,P068,click,2024-10-07 09:28:25
U087,P094,share,2024-09-11 23:22:06
U174,P037,purchase,2024-11-04 23:05:32
U248,P054,wishlist,2024-02-07 17:16:37
U169,P165,click,2024-06-26 23:07:30
U461,P182,review,2024-10-19 05:49:53
U126,P194,wishlist,2024-05-12 23:47:57
U152,P177,review,2024-05-08 09:59:09
U404,P116,wishlist,2024-08-08 16:17:54
U141,P153,view,2024-10-22 16:02:32
U072,P038,wishlist,2024-01-11 01:46:58
U114,P095,remove_from_cart,2024-10-04 05:07:38
U150,P079,add_to_cart,2024-08-08 10:47:15
U325,P079,review,2024-10-03 22:22:35
U226,P173,wishlist,2024-02-29 23:29:49
U381,P178,add_to_cart,2024-02-26 21:43:21
U312,P075,share,2024-04-09 22:15:48
U327,P059,view,2024-11-26 11:08:28
U109,P150,wishlist,2024-02-27 14:50:48
U300,P004,wishlist,2024-05-21 10:14:02
U370,P131,share,2024-07-04 05:43:22
U317,P044,remove_from_cart,2024-09-07 01:07:52
U080,P151,remove_from_cart,2024-07-22 05:51:29
U192,P097,review,2024-09-08 19:18:25
U087,P135,review,2024-03-09 02:43:43
U248,P098,view,2024-09-16 17:09:12
U485,P017,remove_from_cart,2024-03-28 07:31:21
U159,P053,purchase,2024-02-28 06:55:35
U143,P156,click,2024-09-09 10:24:28
U101,P092,review,2024-06-27 09:11:19
U292,P164,view,2024-11-22 05:09:15
U383,P135,purchase,2024-10-14 22:08:33
U104,P094,view,2024-06-03 18:12:26
U321,P026,remove_from_cart,2024-07-16 01:27:52
U035,P070,click,2024-11-05 21:07:58
U029,P115,purchase,2024-04-05 00:41:49
U132,P190,add_to_cart,2024-09-24 20:27:39
U480,P167,purchase,2024-03-29 16:16:56
U354,P184,review,2024-03-09 21:46:25
U021,P156,wishlist,2024-08-02 08:47:09
U143,P024,purchase,2024-10-11 19:11:54
U426,P017,add_to_cart,2024-07-21 22:35:26
U156,P016,purchase,2024-03-29 09:15:27
U125,P150,review,2024-06-29 07:19:19
U051,P138,view,2024-05-03 19:58:30
U405,P163,click,2024-03-17 06:49:17
U245,P030,review,2024-02-02 09:12:56
U244,P051,click,2024-07-29 15:14:38
U302,P056,review,2024-04-26 11:50:19
U292,P003,share,2024-11-30 10:23:53
U464,P029,review,2024-10-28 21:51:16
U330,P050,review,2024-01-01 04:36:53
U129,P194,share,2024-08-21 13:01:36
U139,P127,add_to_cart,2024-05-07 15:08:28
U260,P124,wishlist,2024-09-07 14:26:31
U154,P068,purchase,2024-05-12 11:40:35
U141,P174,wishlist,2024-08-31 02:00:47
U226,P029,add_to_cart,2024-07-08 08:34:44
U004,P082,review,2024-07-11 13:04:42
U084,P046,click,2024-10-22 07:47:38
U222,P173,wishlist,2024-02-06 17:26:14
U474,P114,remove_from_cart,2024-09-04 17:30:00
U352,P138,add_to_cart,2024-03-16 04:26:27
U399,P028,purchase,2024-03-23 19:19:16
U158,P129,wishlist,2024-05-04 06:45:50
U393,P136,review,2024-02-09 23:15:25
U351,P077,purchase,2024-08-09 18:11:03
U345,P040,remove_from_cart,2024-03-01 17:38:21
U099,P197,share,2024-11-01 04:17:26
U088,P041,add_to_cart,2024-05-06 11:34:09
U490,P133,review,2024-09-10 18:58:26
U305,P107,wishlist,2024-03-29 19:51:30
U478,P068,review,2024-12-28 20:35:11
U439,P078,remove_from_cart,2024-02-26 07:22:20
U157,P086,remove_from_cart,2024-11-18 00:59:44
U382,P081,review,2024-04-29 14:55:31
U218,P145,share,2024-10-23 04:50:05
U214,P002,share,2024-01-22 11:30:09
U496,P105,remove_from_cart,2024-09-07 19:13:27
U413,P036,review,2024-10-24 21:24:40
U141,P005,purchase,2024-03-22 00:22:37
U339,P184,wishlist,2024-04-24 11:42:22
U427,P096,view,2024-05-04 23:49:12
U219,P098,remove_from_cart,2024-08-04 17:34:20
U287,P190,purchase,2024-11-05 17:00:07
U111,P159,review,2024-11-28 14:15:31
U141,P028,click,2024-04-04 10:12:31
U083,P084,review,2024-10-07 02:40:03
U304,P121,view,2024-10-30 09:34:19
U338,P100,review,2024-04-07 00:44:04
U144,P156,share,2024-01-24 00:52:22
U052,P015,remove_from_cart,2024-04-17 04:56:14
U276,P095,review,2024-12-24 16:37:57
U146,P029,review,2024-02-22 03:37:27
U451,P192,click,2024-05-06 00:59:00
U397,P188,share,2024-11-16 03:07:57
U078,P039,wishlist,2024-08-10 22:53:20
U103,P144,click,2024-06-19 04:53:25
U126,P084,wishlist,2024-08-04 04:34:54
U272,P075,view,2024-02-24 13:15:09
U396,P198,click,2024-12-04 03:44:53
U403,P180,remove_from_cart,2024-11-27 10:34:30
U185,P198,review,2024-10-17 05:05:27
U453,P055,add_to_cart,2024-05-04 18:25:36
U240,P059,review,2024-05-20 15:59:02
U171,P051,wishlist,2024-04-09 04:06:25
U310,P192,view,2024-02-24 11:24:38
U062,P165,share,2024-06-14 23:00:46
U203,P125,view,2024-11-18 23:46:03
U271,P016,remove_from_cart,2024-01-07 07:00:24
U290,P112,view,2024-07-14 19:35:32
U448,P084,review,2024-04-19 18:27:20
U295,P086,click,2024-10-12 05:25:09
U039,P145,click,2024-08-04 19:38:45
U400,P029,add_to_cart,2024-11-06 03:24:26
U263,P023,review,2024-08-24 21:54:19
U333,P049,click,2024-10-24 22:01:57
U351,P111,wishlist,2024-06-29 20:46:47
U232,P190,add_to_cart,2024-09-09 14:34:28
U170,P019,add_to_cart,2024-09-08 14:18:18
U295,P087,review,2024-07-23 22:39:02
U400,P178,share,2024-12-11 09:46:50
U011,P103,wishlist,2024-01-03 11:13:23
U320,P100,view,2024-01-04 07:34:44
U116,P083,share,2024-02-28 10:42:51
U133,P058,remove_from_cart,2024-07-25 17:59:40
U235,P168,purchase,2024-10-26 00:14:50
U421,P148,remove_from_cart,2024-12-12 21:37:59
U451,P184,add_to_cart,2024-03-14 08:11:06
U396,P038,purchase,2024-04-29 19:15:27
U093,P026,view,2024-07-26 03:51:13
U309,P011,add_to_cart,2024-07-28 17:52:31
U179,P018,remove_from_cart,2024-12-04 02:10:13
U162,P059,purchase,2024-03-19 07:59:36
U156,P042,share,2024-04-15 06:37:46
U120,P056,remove_from_cart,2024-01-11 14:25:16
U071,P113,click,2024-11-19 22:54:32
U486,P097,view,2024-06-21 09:56:12
U445,P191,purchase,2024-05-27 17:44:21
U026,P115,review,2024-06-04 00:36:37
U102,P053,share,2024-08-17 05:13:22
U418,P032,click,2024-03-09 00:01:13
U260,P149,click,2024-03-04 06:10:46
U388,P054,click,2024-07-08 22:49:15
U380,P155,remove_from_cart,2024-10-18 03:32:53
U163,P107,purchase,2024-03-22 16:23:38
U047,P130,remove_from_cart,2024-07-04 15:05:12
U131,P131,click,2024-06-26 11:07:03
U009,P002,share,2024-11-08 00:20:22
U216,P103,click,2024-05-17 17:52:02
U185,P080,click,2024-06-17 14:33:39
U485,P167,wishlist,2024-03-30 01:46:45
U360,P022,share,2024-12-06 04:22:10
U242,P005,wishlist,2024-10-10 08:38:10
U332,P083,view,2024-02-24 15:45:10
U434,P064,add_to_cart,2024-08-07 06:15:36
U005,P033,add_to_cart,2024-02-24 10:56:54
U356,P121,view,2024-01-24 18:15:09
U306,P054,wishlist,2024-05-24 08:31:57
U317,P107,add_to_cart,2024-06-11 19:35:31
U089,P045,add_to_cart,2024-10-15 03:37:50
U415,P172,add_to_cart,2024-05-21 18:40:49
U451,P029,add_to_cart,2024-01-12 15:26:06
U255,P053,wishlist,2024-06-05 18:19:50
U321,P096,wishlist,2024-08-29 12:39:16
U165,P008,view,2024-05-08 18:34:07
U015,P121,view,2024-10-12 10:14:17
U447,P037,share,2024-01-19 01:24:22
U277,P097,add_to_cart,2024-03-02 10:16:31
U052,P004,remove_from_cart,2024-12-14 10:24:17
U115,P024,share,2024-01-26 18:12:02
U058,P122,review,2024-06-10 04:47:47
U439,P138,review,2024-02-22 04:44:56
U439,P155,view,2024-04-30 22:44:46
U244,P121,wishlist,2024-02-19 18:53:51
U166,P169,remove_from_cart,2024-08-26 07:15:20
U343,P184,click,2024-07-04 13:19:26
U253,P192,purchase,2024-02-18 20:50:54
U113,P132,add_to_cart,2024-11-08 19:18:52
U483,P037,purchase,2024-09-13 00:16:54
U043,P191,click,2024-10-05 13:25:22
U207,P073,click,2024-04-07 00:06:25
U116,P065,add_to_cart,2024-10-10 12:22:31
U338,P078,remove_from_cart,2024-10-02 21:58:17
U499,P119,wishlist,2024-10-22 02:43:18
U461,P034,remove_from_cart,2024-06-12 21:31:13
U192,P170,add_to_cart,2024-08-13 00:06:22
U378,P009,share,2024-09-02 09:33:02
U025,P051,add_to_cart,2024-01-06 13:29:17
U074,P163,view,2024-11-20 10:17:50
U407,P061,add_to_cart,2024-06-03 02:06:17
U166,P003,review,2024-07-06 21:45:39
U440,P089,purchase,2024-09-01 04:01:44
U446,P148,share,2024-06-24 13:54:56
U110,P117,wishlist,2024-07-30 23:57:54
U226,P031,wishlist,2024-09-11 13:20:04
U394,P132,remove_from_cart,2024-05-10 23:26:26
U457,P048,wishlist,2024-05-12 10:11:30
U414,P125,review,2024-09-14 13:55:12
U050,P172,remove_from_cart,2024-10-23 10:11:08
U266,P068,click,2024-10-30 16:20:31
U188,P110,view,2024-07-30 00:05:53
U065,P025,purchase,2024-06-26 15:35:19
U425,P029,click,2024-08-01 18:42:12
